Date,Open,High,Low,Close,GDP,Unemployment Rate,Interest Rate,M2 Money Supply,Inflation
1990-05-07,431.23,431.7,428.55,431.23,5960.028,5.4,8.5,3200.6,5.166732439
1990-05-08,431.84,431.91,430.62,431.84,5960.028,5.4,8.5,3200.6,5.166732439
1990-05-09,431.34,431.93,430.48,431.34,5960.028,5.4,8.5,3200.6,5.166732439
1990-05-10,433.2,433.54,431.02,433.2,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-11,438.1,438.25,433.08,438.1,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-14,441.61,443.13,438.06,441.61,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-15,442.5,442.61,439.97,442.5,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-16,442.93,442.95,440.31,442.93,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-17,445.74,445.8,442.88,445.74,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-18,448.31,448.52,444.97,448.31,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-21,452.89,452.89,448.23,452.89,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-22,453.89,455.62,452.09,453.89,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-23,456.87,456.91,453.11,456.87,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-24,458.29,458.87,456.86,458.29,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-25,453.69,458.26,452.95,453.69,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-29,457.51,457.63,453.54,457.51,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-30,458.77,459.98,457.52,458.77,5960.028,5.4,8.0,3200.6,5.166732439
1990-05-31,458.97,459.98,457.44,458.97,5960.028,5.4,8.0,3200.6,5.166732439
1990-06-01,462.13,462.56,459.1,462.13,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-04,465.61,465.72,460.48,465.61,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-05,464.61,467.62,463.99,464.61,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-06,464.96,465.18,463.15,464.96,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-07,464.09,466.61,462.35,464.09,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-08,460.87,464.11,459.2,460.87,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-11,462.79,462.81,458.39,462.79,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-12,466.56,466.59,462.81,466.56,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-13,468.86,469.42,466.56,468.86,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-14,467.1,468.92,465.81,467.1,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-15,467.55,468.31,466.15,467.55,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-18,460.79,467.59,460.44,460.79,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-19,460.53,461.05,458.6,460.53,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-20,460.8,462.34,459.52,460.8,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-21,461.27,461.36,459.19,461.27,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-22,459.33,462.87,459.25,459.33,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-25,455.64,459.76,455.44,455.64,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-26,455.38,458.16,455.13,455.38,5960.028,5.2,8.0,3213.7,5.370697673
1990-06-27,456.89,457.2,453.1,456.89,5960.028,5.2,8.5,3213.7,5.370697673
1990-06-28,460.38,460.52,456.9,460.38,5960.028,5.2,8.5,3213.7,5.370697673
1990-06-29,462.29,462.54,460.39,462.29,5960.028,5.2,8.5,3213.7,5.370697673
1990-07-02,462.04,462.46,461.32,462.04,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-03,461.76,462.05,460.73,461.76,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-05,459.19,461.75,458.27,459.19,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-06,460.53,460.75,457.54,460.53,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-09,461.68,462.26,460.54,461.68,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-10,460.97,462.75,460.66,460.97,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-11,463.9,463.97,460.24,463.9,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-12,467.17,467.26,463.18,467.17,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-13,468.44,470.3,466.92,468.44,6015.116,5.5,8.5,3224.5,5.516605952
1990-07-16,469.6,470.17,468.06,469.6,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-17,464.48,470.02,463.81,464.48,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-18,460.82,464.5,459.83,460.82,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-19,458.17,460.8,455.25,458.17,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-20,455.27,459.77,455.08,455.27,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-23,444.64,455.27,441.24,444.64,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-24,442.56,445.8,438.13,442.56,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-25,445.45,445.9,442.56,445.45,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-26,445.43,447.06,444.33,445.43,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-27,442.59,445.47,442.13,442.59,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-30,439.38,442.58,436.77,439.38,6015.116,5.5,8.0,3224.5,5.516605952
1990-07-31,438.24,440.06,436.76,438.24,6015.116,5.5,8.0,3224.5,5.516605952
1990-08-01,435.91,438.59,435.07,435.91,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-02,428.89,435.84,427.35,428.89,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-03,417.46,428.9,408.08,417.46,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-06,400.04,417.34,399.42,400.04,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-07,402.08,406.72,400.11,402.08,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-08,407.73,408.01,402.06,407.73,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-09,412.98,413.17,407.73,412.98,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-10,408.03,413.22,406.27,408.03,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-13,408.3,408.58,404.07,408.3,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-14,410.33,410.63,408.35,410.33,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-15,411.45,413.35,410.3,411.45,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-16,402.27,411.45,402.21,402.27,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-17,393.49,402.22,389.65,393.49,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-20,388.59,394.08,388.31,388.59,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-21,379.68,388.55,375.74,379.68,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-22,374.84,383.02,374.75,374.84,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-23,360.22,374.73,359.67,360.22,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-24,367.33,367.37,360.26,367.33,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-27,381.27,382.22,367.35,381.27,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-28,382.86,383.33,380.51,382.86,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-29,381.78,383.48,380.41,381.78,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-30,378.68,383.19,378.39,378.68,6015.116,5.7,8.0,3242.0,5.836270781
1990-08-31,381.21,381.34,377.22,381.21,6015.116,5.7,8.0,3242.0,5.836270781
1990-09-04,381.67,381.77,378.54,381.67,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-05,382.44,383.21,381.15,382.44,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-06,378.78,382.43,377.65,378.78,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-07,380.38,380.57,376.53,380.38,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-10,381.73,385.19,380.39,381.73,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-11,379.49,381.74,378.11,379.49,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-12,380.32,381.19,378.18,380.32,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-13,376.18,381.66,375.79,376.18,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-14,374.42,376.18,372.7,374.42,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-17,374.11,374.78,372.67,374.11,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-18,372.21,374.1,370.18,372.21,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-19,371.68,373.76,371.51,371.68,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-20,364.43,371.66,364.17,364.43,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-21,362.54,364.44,360.27,362.54,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-24,352.16,362.24,351.08,352.16,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-25,354.78,354.79,351.54,354.78,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-26,350.03,355.16,349.09,350.03,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-27,341.19,352.61,340.27,341.19,6015.116,5.9,8.0,3254.6,5.930360317
1990-09-28,344.51,344.51,334.54,344.51,6015.116,5.9,8.0,3254.6,5.930360317
1990-10-01,354.65,354.77,344.52,354.65,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-02,356.39,360.97,354.7,356.39,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-03,351.45,356.38,351.12,351.45,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-04,349.89,351.45,347.91,349.89,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-05,347.36,349.81,343.08,347.36,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-08,348.14,350.27,347.34,348.14,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-09,339.11,348.17,338.55,339.11,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-10,333.25,339.08,332.87,333.25,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-11,325.61,334.06,324.25,325.61,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-12,327.55,327.98,322.93,327.55,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-15,329.54,330.18,325.84,329.54,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-16,325.44,329.8,324.96,325.44,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-17,326.78,328.11,324.09,326.78,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-18,334.03,334.11,326.74,334.03,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-19,337.36,338.87,334.04,337.36,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-22,341.12,342.25,336.7,341.12,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-23,341.09,342.6,339.99,341.09,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-24,340.98,341.08,338.84,340.98,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-25,339.74,342.27,338.38,339.74,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-26,334.36,339.72,334.15,334.36,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-29,330.8,335.42,330.34,330.8,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-30,329.83,330.8,326.97,329.83,6004.733,5.9,8.0,3259.3,5.798506168
1990-10-31,329.84,331.5,328.89,329.84,6004.733,5.9,8.0,3259.3,5.798506168
1990-11-01,330.6,330.64,327.75,330.6,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-02,336.45,336.66,330.62,336.45,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-05,340.76,340.84,336.41,340.76,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-06,340.53,342.79,340.17,340.53,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-07,336.8,340.53,336.07,336.8,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-08,336.37,338.36,335.36,336.37,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-09,341.95,341.95,336.36,341.95,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-12,351.46,351.55,341.94,351.46,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-13,352.87,353.53,350.59,352.87,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-14,356.87,356.96,352.05,356.87,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-15,354.46,356.86,353.6,354.46,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-16,350.85,354.46,349.03,350.85,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-19,352.73,353.35,350.85,352.73,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-20,348.29,353.63,347.97,348.29,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-21,348.77,348.93,346.46,348.77,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-23,349.04,349.73,348.45,349.04,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-26,348.86,349.03,345.49,348.86,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-27,354.05,354.2,348.87,354.05,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-28,355.06,356.91,354.06,355.06,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-29,355.75,355.76,352.99,355.75,6004.733,6.2,8.0,3262.6,5.683108196
1990-11-30,359.06,359.06,353.9,359.06,6004.733,6.2,8.0,3262.6,5.683108196
1990-12-03,361.32,362.28,359.05,361.32,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-04,364.11,364.29,360.42,364.11,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-05,370.87,370.97,364.02,370.87,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-06,372.29,378.03,370.92,372.29,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-07,371.54,372.35,369.02,371.54,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-10,371.47,371.59,369.72,371.47,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-11,367.99,371.51,367.73,367.99,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-12,370.42,370.42,366.86,370.42,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-13,371.5,371.8,370.05,371.5,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-14,368.83,371.5,366.98,368.83,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-17,365.72,368.82,364.46,365.72,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-18,370.17,370.24,365.69,370.17,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-19,371.22,371.74,370.14,371.22,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-20,372.3,372.68,367.87,372.3,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-21,372.4,373.79,371.54,372.4,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-24,372.41,373.6,371.72,372.41,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-26,372.4,373.35,371.62,372.4,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-27,371.05,372.99,370.29,371.05,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-28,371.2,371.31,369.35,371.2,6004.733,6.3,8.0,3271.8,5.651092078
1990-12-31,373.84,373.84,369.77,373.84,6004.733,6.3,8.0,3271.8,5.651092078
1991-01-02,372.19,373.84,371.75,372.19,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-03,367.51,372.22,367.27,367.51,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-04,367.24,367.96,365.83,367.24,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-07,360.24,367.24,360.11,360.24,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-08,359.0,360.54,358.13,359.0,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-09,357.45,365.02,357.09,357.45,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-10,361.92,362.02,357.43,361.92,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-11,361.8,362.18,360.53,361.8,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-14,355.75,361.76,352.85,355.75,6035.178,6.4,8.0,3287.7,5.815290409
1991-01-15,357.3,357.48,354.47,357.3,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-16,365.2,365.28,357.2,365.2,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-17,375.81,380.38,365.38,375.81,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-18,376.99,377.07,371.72,376.99,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-21,379.9,379.93,374.2,379.9,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-22,379.03,381.79,378.29,379.03,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-23,383.91,384.19,378.03,383.91,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-24,391.33,391.8,383.91,391.33,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-25,394.28,395.14,390.96,394.28,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-28,396.8,397.68,393.56,396.8,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-29,400.61,400.69,395.6,400.61,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-30,408.53,408.57,400.31,408.53,6035.178,6.4,7.5,3287.7,5.815290409
1991-01-31,414.2,414.29,408.45,414.2,6035.178,6.4,7.5,3287.7,5.815290409
1991-02-01,417.69,418.99,413.45,417.69,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-04,424.8,425.03,417.52,424.8,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-05,432.2,432.23,424.8,432.2,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-06,439.24,439.34,430.33,439.24,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-07,435.01,442.53,433.34,435.01,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-08,436.8,437.04,433.04,436.8,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-11,444.1,444.26,436.77,444.1,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-12,443.98,445.46,442.47,443.98,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-13,447.97,448.02,442.79,447.97,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-14,444.31,450.4,443.04,444.31,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-15,448.71,449.19,444.31,448.71,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-19,450.32,450.32,447.45,450.32,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-20,446.02,450.32,445.72,446.02,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-21,446.38,447.73,446.02,446.38,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-22,448.95,453.05,446.27,448.95,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-25,451.09,454.47,448.98,451.09,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-26,447.71,451.17,446.39,447.71,6035.178,6.6,7.5,3304.5,5.8623588
1991-02-27,450.82,450.96,446.79,450.82,6035.178,6.6,7.0,3304.5,5.8623588
1991-02-28,453.05,453.65,450.27,453.05,6035.178,6.6,7.0,3304.5,5.8623588
1991-03-01,456.73,456.74,450.26,456.73,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-04,461.13,461.39,456.76,461.13,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-05,473.05,473.57,461.14,473.05,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-06,473.8,478.63,473.11,473.8,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-07,475.74,476.23,472.33,475.74,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-08,475.11,478.9,475.02,475.11,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-11,467.15,475.13,466.54,467.15,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-12,461.4,467.16,461.17,461.4,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-13,468.18,468.34,461.01,468.18,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-14,467.79,472.76,466.65,467.79,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-15,466.29,468.6,464.26,466.29,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-18,466.27,468.1,463.53,466.27,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-19,462.81,466.21,458.98,462.81,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-20,466.09,466.23,461.79,466.09,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-21,464.6,469.46,464.17,464.6,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-22,464.15,464.85,462.97,464.15,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-25,468.49,469.14,464.13,468.49,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-26,478.57,478.76,468.53,478.57,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-27,482.37,483.02,478.62,482.37,6035.178,6.8,7.0,3321.9,5.474284579
1991-03-28,482.3,483.48,481.71,482.3,6035.178,6.8,7.0,3321.9,5.474284579
1991-04-01,480.86,482.31,479.07,480.86,6126.862,6.7,7.0,3332.4,5.276160434
1991-04-02,491.2,491.23,480.88,491.2,6126.862,6.7,7.0,3332.4,5.276160434
1991-04-03,495.05,496.41,491.31,495.05,6126.862,6.7,7.0,3332.4,5.276160434
1991-04-04,497.57,499.55,494.29,497.57,6126.862,6.7,7.0,3332.4,5.276160434
1991-04-05,495.79,499.43,493.98,495.79,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-08,495.65,495.84,493.81,495.65,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-09,492.46,497.52,491.9,492.46,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-10,490.76,493.81,488.75,490.76,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-11,499.31,499.54,490.8,499.31,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-12,501.62,502.32,498.47,501.62,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-15,500.84,501.73,497.64,500.84,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-16,506.75,506.89,500.29,506.75,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-17,511.31,512.75,506.82,511.31,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-18,506.62,511.35,506.41,506.62,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-19,501.19,506.62,500.41,501.19,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-22,494.38,501.17,493.06,494.38,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-23,496.08,498.43,494.32,496.08,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-24,498.45,498.68,495.88,498.45,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-25,496.03,498.84,495.86,496.03,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-26,494.64,496.04,492.27,494.64,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-29,487.74,496.1,487.65,487.74,6126.862,6.7,6.5,3332.4,5.276160434
1991-04-30,484.72,487.73,479.55,484.72,6126.862,6.7,6.5,3332.4,5.276160434
1991-05-01,487.85,487.89,481.45,487.85,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-02,491.13,492.36,487.87,491.13,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-03,492.1,492.2,489.72,492.1,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-06,491.48,492.12,489.27,491.48,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-07,491.51,494.15,491.31,491.51,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-08,492.51,493.21,489.88,492.51,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-09,497.81,497.97,492.57,497.81,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-10,493.42,500.02,493.08,493.42,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-13,493.93,497.53,493.44,493.93,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-14,488.79,493.92,488.05,488.79,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-15,478.08,488.78,476.53,478.08,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-16,481.77,482.76,478.1,481.77,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-17,481.38,481.74,478.36,481.38,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-20,480.1,481.9,479.2,480.1,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-21,483.6,484.7,480.09,483.6,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-22,487.29,487.96,483.6,487.29,6126.862,6.9,6.5,3343.0,5.222445891
1991-05-23,489.6,490.04,487.29,489.6,6126.862,6.9,6.0,3343.0,5.222445891
1991-05-24,492.67,492.82,489.6,492.67,6126.862,6.9,6.0,3343.0,5.222445891
1991-05-28,497.17,497.2,492.65,497.17,6126.862,6.9,6.0,3343.0,5.222445891
1991-05-29,499.05,500.3,497.1,499.05,6126.862,6.9,6.0,3343.0,5.222445891
1991-05-30,503.19,503.78,498.88,503.19,6126.862,6.9,6.0,3343.0,5.222445891
1991-05-31,506.11,506.16,501.92,506.11,6126.862,6.9,6.0,3343.0,5.222445891
1991-06-03,507.1,507.47,504.33,507.1,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-04,507.25,507.29,504.28,507.25,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-05,505.2,508.07,504.73,505.2,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-06,502.94,505.97,502.55,502.94,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-07,498.54,502.94,496.9,498.54,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-10,495.85,498.89,495.39,495.85,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-11,496.62,498.77,495.68,496.62,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-12,491.05,496.62,488.99,491.05,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-13,491.14,491.76,489.83,491.14,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-14,495.07,495.27,491.16,495.07,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-17,494.32,496.03,494.09,494.32,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-18,491.59,494.74,490.8,491.59,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-19,485.36,491.59,484.27,485.36,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-20,485.88,486.32,482.54,485.88,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-21,485.82,487.73,485.3,485.82,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-24,475.23,485.83,475.09,475.23,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-25,473.3,478.25,472.87,473.3,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-26,473.08,473.98,470.92,473.08,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-27,476.24,476.35,473.07,476.24,6126.862,6.9,6.0,3351.9,4.934653949
1991-06-28,475.92,476.51,470.95,475.92,6126.862,6.9,6.0,3351.9,4.934653949
1991-07-01,481.31,481.6,475.91,481.31,6205.937,6.8,6.0,3356.1,4.713410392
1991-07-02,478.78,481.3,478.62,478.78,6205.937,6.8,6.0,3356.1,4.713410392
1991-07-03,474.32,478.77,473.09,474.32,6205.937,6.8,6.0,3356.1,4.713410392
1991-07-05,474.05,475.1,473.15,474.05,6205.937,6.8,6.0,3356.1,4.713410392
1991-07-08,479.51,479.59,471.17,479.51,6205.937,6.8,6.0,3356.1,4.713410392
